10001,202
10003,203
10012,235
10014,257
10015,545
10018,111
10019,548
10021,238
10022,242
10023,207
10026,239
10027,236
10037,378
10041,468
10045,219
10046,478
10049,161
10051,257
10053,161
10056,223
10058,538
10062,214
10070,64
10077,272
10078,227
10080,207
10082,237
10083,476
10084,239
10085,512
10087,83
10090,471
10091,202
10092,208
10094,257
10097,57
10098,230
10101,214
10107,548
10111,520
10115,537
10117,547
10121,402
10123,236
10126,85
10127,547
10134,250
10135,216
10136,551
10143,255
10145,552
10146,134
10148,87
10150,527
10151,155
10152,214
10160,264
10162,556
10163,529
10164,620
10167,553
10170,168
10172,252
10178,225
10181,213
10182,544
10185,107
10192,507
10194,228
10196,628
10201,242
10202,219
10204,492
10205,514
10206,563
10214,556
10216,238
10221,119
10225,164
10231,541
10232,471
10233,555
10235,221
10240,225
10243,235
10245,518
10246,389
10248,34
10249,524
10252,522
10255,81
10256,217
10264,263
10265,536
10271,550
10272,533
10275,229
10280,507
10281,206
10282,238
10284,476
10292,255
10293,236
10295,267
10297,77
10298,211
10300,231
10309,360
10310,225
10317,543
10319,549
10324,536
10325,210
10326,216
10329,535
10331,75
10334,552
10345,66
10349,264
10362,235
10367,237
10373,261
10374,543
10375,264
10382,207
10383,225
10388,372
10394,268
10396,229
10401,506
10402,143
10403,235
10404,223
10406,225
10408,237
10409,402
10413,245
10415,558
10416,209
10418,381
10419,231
10420,254
10425,538
10426,205
10427,560
10430,205
10431,228
10435,68
10437,209
10439,487
10440,223
10449,400
10452,545
10455,217
10460,225
10461,516
10463,470
10465,69
10469,171
10473,227
10479,523
10482,228
10484,211
10487,174
10490,545
10492,558
10495,548
10500,544
10502,570
10508,568
10509,233
10511,111
10512,535
10516,263
10517,562
10518,532
10522,502
10526,222
10528,499
10529,229
10532,224
10537,209
10538,201
10539,244
10540,204
10545,383
10546,541
10548,200
10551,410
10561,216
10564,524
10565,552
10567,95
10571,384
10572,559
10577,544
10578,214
10579,230
10594,559
10601,205
10603,534
10606,224
10607,67
10608,238
10609,555
10615,526
10620,527
10621,549
10628,528
10629,525
10630,171
10631,539
10633,545
10634,490
10636,205
10638,635
10643,542
10648,206
10649,237
10652,80
10656,532
10657,537
10659,538
10660,236
10661,236
10662,221
10666,554
10668,165
10669,539
10670,210
10672,202
10673,229
10680,554
10683,214
10685,252
10687,203
10690,222
10693,215
10695,78
10698,244
10701,545
10703,232
10704,246
10705,392
10708,529
10709,209
10711,210
10712,220
10713,217
10721,533
10723,212
10725,262
10727,199
10731,77
10736,234
10737,548
10740,386
10744,472
10750,237
10757,543
10758,526
10760,225
10761,546
10762,631
10765,240
10766,533
10772,234
10774,532
10775,214
10776,63
